station,date,PM2.5,PM10,SO2,NO2,CO,TEMP,PRES,DEWP,RAIN,WSPM,wd,O3,year,month,day,AQI,AQI_parameter
Aotizhongxin,2014-03-10,81.04166666666667,102.125,54.041666666666664,76.66666666666667,1679.1666666666667,3.766666666666667,1017.6625,-3.670833333333333,0.0,1.3125,ENE,31.75,2014,3,10,107.55208333333334,PM2.5
Aotizhongxin,2014-03-11,155.66666666666666,195.91666666666666,85.54166666666667,87.75,2404.1666666666665,7.654166666666666,1012.2708333333334,-2.9458333333333333,0.0,1.9666666666666668,ENE,66.0,2014,3,11,205.66666666666666,PM2.5
Aotizhongxin,2014-03-12,10.25,20.291666666666668,8.833333333333334,22.25,420.8333333333333,7.716666666666666,1019.6458333333334,-15.345833333333333,0.0,3.0583333333333336,N,83.25,2014,3,12,41.625,O3
Aotizhongxin,2014-03-13,22.833333333333332,85.5,14.291666666666666,42.5,608.3333333333334,7.408333333333334,1015.8583333333332,-14.166666666666666,0.0,2.3208333333333333,NNW,67.25,2014,3,13,67.75,PM10
Aotizhongxin,2014-03-14,22.208333333333332,87.16666666666667,13.416666666666666,32.125,495.8333333333333,11.166666666666666,1011.9499999999999,-12.654166666666667,0.0,2.9875000000000003,SW,75.5,2014,3,14,68.58333333333334,PM10
Aotizhongxin,2014-03-15,101.5,200.375,46.833333333333336,99.04166666666667,1537.5,11.612499999999999,1005.1458333333334,-5.3875,0.0,1.2541666666666667,NE,41.75,2014,3,15,133.125,PM2.5
Aotizhongxin,2014-03-16,113.66666666666667,212.95833333333334,76.83333333333333,72.04166666666667,2075.0,11.7125,1009.2791666666667,-2.0166666666666666,0.0,1.3541666666666667,SSW,86.875,2014,3,16,148.33333333333334,PM2.5
Aotizhongxin,2014-03-17,84.58333333333333,255.33333333333334,27.875,55.5,1120.8333333333333,13.191666666666668,1007.0749999999999,-1.8916666666666666,0.0,2.4625,NW,72.875,2014,3,17,152.66666666666669,PM10
Aotizhongxin,2014-03-18,37.708333333333336,136.375,15.375,44.208333333333336,579.1666666666666,11.841666666666667,1016.1916666666666,-4.104166666666667,0.0,2.6166666666666667,SW,82.0,2014,3,18,93.1875,PM10
Aotizhongxin,2014-03-19,52.916666666666664,113.29166666666667,17.083333333333332,53.291666666666664,820.8333333333334,9.045833333333333,1017.2958333333332,-4.758333333333334,0.0,2.1999999999999997,NNE,73.0,2014,3,19,81.64583333333334,PM10
Aotizhongxin,2014-03-20,11.875,29.791666666666668,4.625,23.208333333333332,362.5,11.729166666666666,1020.65,-8.870833333333334,0.0,2.2958333333333334,NNE,83.125,2014,3,20,41.5625,O3
Aotizhongxin,2014-03-21,27.916666666666668,80.29166666666667,12.791666666666666,52.708333333333336,595.8333333333334,13.258333333333333,1014.1625,-5.225,0.0,1.8083333333333333,SW,76.375,2014,3,21,65.88541666666667,NO2
Aotizhongxin,2014-03-22,57.5,150.70833333333334,17.833333333333332,68.45833333333333,929.1666666666666,13.858333333333334,1012.2875,-4.5249999999999995,0.0,1.8083333333333333,NE,86.25,2014,3,22,100.35416666666667,PM10
Aotizhongxin,2014-03-23,131.66666666666666,186.54166666666666,42.166666666666664,87.16666666666667,1429.1666666666667,12.924999999999999,1017.1208333333334,0.5083333333333332,0.0,1.5041666666666667,SSW,134.625,2014,3,23,173.8095238095238,PM2.5
Aotizhongxin,2014-03-24,230.04166666666666,268.625,54.791666666666664,115.33333333333333,1920.8333333333333,13.254166666666668,1007.9041666666667,4.320833333333334,0.0,1.4583333333333333,NE,99.75,2014,3,24,280.04166666666663,PM2.5
Aotizhongxin,2014-03-25,215.45833333333334,255.0,45.125,114.29166666666667,1616.6666666666667,15.387500000000001,1004.4708333333333,5.3999999999999995,0.0,1.2333333333333334,ENE,145.0,2014,3,25,265.45833333333337,PM2.5
Aotizhongxin,2014-03-26,288.0833333333333,346.25,50.583333333333336,124.70833333333333,1991.6666666666667,15.641666666666666,1004.5,9.016666666666667,0.0,1.1708333333333334,NE,123.25,2014,3,26,345.7,PM2.5
Aotizhongxin,2014-03-27,245.5,292.5833333333333,40.25,105.875,2258.3333333333335,13.625,1005.65,8.6,0.0,1.175,NE,67.625,2014,3,27,295.5,PM2.5
Aotizhongxin,2014-03-28,122.91666666666667,159.5,25.208333333333332,65.04166666666667,1470.8333333333333,16.2875,1002.5083333333333,9.358333333333333,0.0375,1.2083333333333333,ENE,83.3125,2014,3,28,161.30952380952382,PM2.5
Aotizhongxin,2014-03-29,40.833333333333336,66.95833333333333,9.958333333333334,36.916666666666664,508.3333333333333,17.125,1007.2083333333334,3.2375000000000003,0.0,2.2083333333333335,NE,100.625,2014,3,29,58.479166666666664,PM10
Aotizhongxin,2014-03-30,36.208333333333336,93.08333333333333,10.833333333333334,68.95833333333333,537.5,18.087500000000002,1009.4250000000001,1.0583333333333333,0.0,1.2666666666666668,SSW,90.0,2014,3,30,86.19791666666666,NO2
Aotizhongxin,2014-03-31,144.41666666666666,194.16666666666666,35.541666666666664,88.79166666666667,1750.0,16.491666666666667,1009.5749999999999,6.7625,0.0,1.3208333333333333,NE,86.5,2014,3,31,192.02380952380952,PM2.5
Aotizhongxin,2014-04-01,115.5,119.45833333333333,19.583333333333332,75.625,962.5,16.929166666666667,1006.4,6.7749999999999995,0.0,1.7958333333333334,SW,116.0,2014,4,1,150.71428571428572,PM2.5
Aotizhongxin,2014-04-02,101.66666666666667,165.5,26.75,67.41666666666667,870.8333333333334,16.941666666666666,1009.4583333333334,4.625,0.0,1.8958333333333333,NE,134.375,2014,4,2,133.33333333333334,PM2.5
Aotizhongxin,2014-04-03,26.0,99.5,6.666666666666667,43.291666666666664,450.0,14.120833333333332,1017.5958333333333,-8.799999999999999,0.0,2.6875,NE,90.5,2014,4,3,74.75,PM10
Aotizhongxin,2014-04-04,33.458333333333336,144.41666666666666,9.208333333333334,45.333333333333336,579.1666666666666,15.025,1009.2083333333334,-5.033333333333333,0.0,2.5833333333333335,NE,92.375,2014,4,4,97.20833333333333,PM10
Aotizhongxin,2014-04-05,26.208333333333332,102.33333333333333,7.166666666666667,39.0,445.8333333333333,13.120833333333332,1016.4416666666666,-6.016666666666667,0.0,2.3375,NNE,92.75,2014,4,5,76.16666666666666,PM10
Aotizhongxin,2014-04-06,60.583333333333336,180.625,13.375,65.875,662.5,15.387500000000001,1011.5041666666666,-0.9041666666666667,0.0,2.158333333333333,SW,98.125,2014,4,6,115.3125,PM10
Aotizhongxin,2014-04-07,98.54166666666667,205.08333333333334,22.541666666666668,83.20833333333333,762.5,16.45416666666667,1007.2916666666666,3.5375,0.0,1.0083333333333333,SW,128.5,2014,4,7,129.42708333333334,PM2.5
Aotizhongxin,2014-04-08,180.29166666666666,259.875,42.208333333333336,97.75,1487.5,17.9375,1007.1125000000001,6.883333333333333,0.0,1.8541666666666667,NE,170.375,2014,4,8,230.29166666666666,PM2.5
Aotizhongxin,2014-04-09,123.66666666666667,253.0,22.75,63.6875,870.8333333333334,20.849999999999998,1005.7375000000001,4.0875,0.0,1.6833333333333333,NE,141.625,2014,4,9,162.38095238095238,PM2.5
Aotizhongxin,2014-04-10,108.16666666666667,391.2916666666667,33.0,57.625,1258.3333333333333,16.016666666666666,1016.0041666666666,0.9291666666666667,0.0,1.5541666666666665,SSW,68.75,2014,4,10,258.9880952380953,PM10
Aotizhongxin,2014-04-11,72.375,115.66666666666667,22.416666666666668,71.16666666666667,962.5,14.549999999999999,1013.1916666666666,1.3708333333333333,0.0,1.175,SSW,83.125,2014,4,11,96.71875,PM2.5
Aotizhongxin,2014-04-12,109.25,154.54166666666666,28.0,88.27083333333333,1441.6666666666667,14.825000000000001,1010.3125,2.5500000000000003,0.0,1.3541666666666667,SW,110.125,2014,4,12,142.8125,PM2.5
Aotizhongxin,2014-04-13,170.625,215.5,29.041666666666668,87.83333333333333,1258.3333333333333,16.5,1011.225,7.354166666666667,0.0,1.2291666666666667,SSW,168.25,2014,4,13,220.625,PM2.5
Aotizhongxin,2014-04-14,240.45833333333334,267.5833333333333,35.833333333333336,88.91666666666667,1841.6666666666667,18.870833333333334,1010.35,11.633333333333333,0.0,1.3875,NE,165.25,2014,4,14,290.45833333333337,PM2.5
Aotizhongxin,2014-04-15,90.41666666666667,160.04166666666666,17.0,62.625,775.0,17.033333333333335,1013.0625,7.845833333333334,0.0,1.5666666666666667,SSW,117.875,2014,4,15,119.27083333333334,PM2.5
Aotizhongxin,2014-04-16,63.875,126.0,14.333333333333334,82.125,766.6666666666666,16.329166666666666,1008.0666666666666,1.9416666666666664,0.0,0.7833333333333333,N,56.625,2014,4,16,101.0625,NO2
Aotizhongxin,2014-04-17,98.41666666666667,159.95833333333334,24.916666666666668,82.04166666666667,1254.1666666666667,14.183333333333332,1007.2375000000001,9.3625,0.09999999999999999,1.1708333333333332,NE,94.0,2014,4,17,129.27083333333334,PM2.5
Aotizhongxin,2014-04-18,133.375,155.45833333333334,18.458333333333332,73.41666666666667,1316.6666666666667,16.495833333333334,1013.6458333333334,9.725,0.0,1.2874999999999999,SSW,102.875,2014,4,18,176.25,PM2.5
Aotizhongxin,2014-04-19,62.5,112.04166666666667,16.708333333333332,82.70833333333333,750.0,13.208333333333334,1014.8125,3.5416666666666665,0.0,1.6791666666666665,SW,74.375,2014,4,19,101.35416666666666,NO2
Aotizhongxin,2014-04-20,66.91666666666667,102.25,9.958333333333334,71.66666666666667,691.6666666666666,15.291666666666666,1010.7791666666667,4.095833333333333,0.0,1.2041666666666666,NNE,93.125,2014,4,20,89.89583333333334,PM2.5
Aotizhongxin,2014-04-21,58.291666666666664,118.375,8.666666666666666,69.20833333333333,537.5,16.849999999999998,1010.1458333333334,2.9166666666666665,0.0,1.4666666666666668,SW,95.125,2014,4,21,86.51041666666666,NO2
Aotizhongxin,2014-04-22,69.83333333333333,144.70833333333334,11.791666666666666,74.58333333333333,570.8333333333334,18.320833333333333,1007.4166666666666,4.608333333333333,0.0,1.8499999999999999,SW,129.625,2014,4,22,97.35416666666667,PM10
Aotizhongxin,2014-04-23,134.70833333333334,193.125,27.416666666666668,48.625,879.1666666666666,19.216666666666665,1004.5875,12.333333333333334,0.0,1.5416666666666667,S,140.125,2014,4,23,178.15476190476193,PM2.5
Aotizhongxin,2014-04-24,118.375,145.83333333333334,20.0,48.5,716.6666666666666,19.224999999999998,1008.4083333333333,12.766666666666666,0.0,1.5875000000000001,SSW,135.375,2014,4,24,154.82142857142858,PM2.5
Aotizhongxin,2014-04-25,144.125,215.125,20.708333333333332,92.66666666666667,1062.5,18.6875,1011.1374999999999,10.591666666666667,0.30833333333333335,1.625,NE,131.75,2014,4,25,191.60714285714286,PM2.5
Aotizhongxin,2014-04-26,94.80032051282052,107.86442307692307,3.603846153846154,22.660897435897436,335.7692307692308,16.8,1014.4416666666666,6.1000000000000005,0.09166666666666667,1.8458333333333332,NE,89.625,2014,4,26,124.75040064102565,PM2.5
Aotizhongxin,2014-04-27,123.10000000000001,138.1,12.700000000000001,34.1,580.0,17.791666666666668,1014.6541666666667,6.3875,0.0,1.5416666666666667,E,84.5,2014,4,27,161.57142857142858,PM2.5
Aotizhongxin,2014-04-28,121.99230769230769,155.45384615384617,23.40769230769231,58.83846153846153,801.5384615384614,19.104166666666668,1013.1374999999999,6.416666666666667,0.0,1.3208333333333333,SW,60.5,2014,4,28,159.98901098901098,PM2.5
Aotizhongxin,2014-04-29,115.72542735042735,156.10256410256412,26.913461538461537,64.85897435897435,916.025641025641,19.650000000000002,1007.3000000000001,7.558333333333334,0.0,1.7208333333333332,SW,165.625,2014,4,29,151.0363247863248,PM2.5
Aotizhongxin,2014-04-30,119.7361111111111,177.08333333333334,21.625,77.79166666666667,841.6666666666666,21.029166666666665,1003.1166666666667,11.083333333333334,0.0,1.7249999999999999,SW,180.25,2014,4,30,156.765873015873,PM2.5
Aotizhongxin,2014-05-01,125.83333333333333,198.91666666666666,19.375,53.958333333333336,708.3333333333334,19.35,1002.5708333333333,11.104166666666666,0.10416666666666667,2.4,SW,160.75,2014,5,1,165.47619047619048,PM2.5
Aotizhongxin,2014-05-02,39.208333333333336,59.083333333333336,2.6666666666666665,22.916666666666668,337.5,15.549999999999999,1010.475,-0.2916666666666667,0.004166666666666667,2.6041666666666665,N,94.5,2014,5,2,55.26041666666667,PM2.5
Aotizhongxin,2014-05-03,58.791666666666664,188.125,7.5,47.166666666666664,504.1666666666667,15.483333333333334,1007.375,0.08333333333333352,0.0,3.1458333333333335,N,93.875,2014,5,3,119.0625,PM10
Aotizhongxin,2014-05-04,39.083333333333336,58.416666666666664,2.5,18.166666666666668,379.1666666666667,12.691666666666668,1012.2291666666666,-7.333333333333333,0.0,3.295833333333333,N,85.625,2014,5,4,55.10416666666667,PM2.5
Aotizhongxin,2014-05-05,40.458333333333336,60.333333333333336,4.416666666666667,44.25,479.1666666666667,14.1625,1011.3666666666667,-4.133333333333334,0.0,2.0749999999999997,NE,95.375,2014,5,5,56.82291666666667,PM2.5
Aotizhongxin,2014-05-06,94.5625,134.29166666666666,30.083333333333332,66.375,962.5,15.633333333333333,1002.3166666666666,4.575,0.016666666666666666,1.225,NE,110.25,2014,5,6,124.453125,PM2.5
Aotizhongxin,2014-05-07,71.25,129.58333333333334,15.208333333333334,54.5,1058.3333333333333,18.608333333333334,1001.2708333333334,2.095833333333333,0.0,1.9291666666666665,N,100.0,2014,5,7,95.3125,PM2.5
Aotizhongxin,2014-05-08,91.75,142.95833333333334,18.208333333333332,60.75,991.6666666666666,17.5,1008.3166666666666,7.5874999999999995,0.0,1.6125,SSW,149.125,2014,5,8,120.9375,PM2.5
Aotizhongxin,2014-05-09,64.54166666666667,119.08333333333333,34.416666666666664,57.395833333333336,1212.5,17.379166666666666,1009.1916666666666,6.845833333333334,0.0,1.3208333333333333,E,109.875,2014,5,9,86.92708333333334,PM2.5
Aotizhongxin,2014-05-10,56.583333333333336,97.54166666666667,30.541666666666668,56.25,1166.6666666666667,16.458333333333332,1010.2875,7.704166666666667,0.041666666666666664,1.3125,NE,99.625,2014,5,10,76.97916666666667,PM2.5
Aotizhongxin,2014-05-11,24.75,28.458333333333332,3.8333333333333335,32.541666666666664,825.0,11.991666666666667,1000.7041666666668,10.700000000000001,1.1375,1.4749999999999999,NE,89.75,2014,5,11,44.875,O3
Aotizhongxin,2014-05-12,38.125,79.29166666666667,7.833333333333333,52.375,595.8333333333334,21.245833333333334,994.9,10.237499999999999,0.0,2.129166666666667,SW,125.625,2014,5,12,70.86864406779661,O3
Aotizhongxin,2014-05-13,55.75,129.83333333333334,11.875,59.291666666666664,604.1666666666666,22.395833333333332,995.025,5.879166666666666,0.0,2.1458333333333335,N,108.625,2014,5,13,89.91666666666667,PM10
Aotizhongxin,2014-05-14,23.583333333333332,82.125,5.166666666666667,30.333333333333332,300.0,17.870833333333334,999.8916666666668,0.7416666666666667,0.0,1.9958333333333333,NNE,87.75,2014,5,14,66.0625,PM10
Aotizhongxin,2014-05-15,72.875,225.70833333333334,8.583333333333334,69.72916666666667,570.8333333333334,19.933333333333334,994.5791666666668,6.266666666666667,0.0,1.3208333333333333,E,96.25,2014,5,15,137.85416666666669,PM10
Aotizhongxin,2014-05-16,60.583333333333336,151.04166666666666,11.833333333333334,58.791666666666664,570.8333333333334,22.829166666666666,1001.5458333333332,6.570833333333333,0.0,1.4958333333333333,SSW,125.75,2014,5,16,100.52083333333333,PM10
Aotizhongxin,2014-05-17,67.79166666666667,151.375,25.166666666666668,71.04166666666667,883.3333333333334,21.46666666666667,1006.7875,8.504166666666666,0.0,1.5833333333333333,SW,176.625,2014,5,17,115.11363636363636,O3
Aotizhongxin,2014-05-18,103.54166666666667,226.41666666666666,27.333333333333332,64.625,833.3333333333334,23.204166666666666,1002.6041666666666,12.270833333333334,0.0,1.6958333333333335,SSW,224.375,2014,5,18,159.375,O3
Aotizhongxin,2014-05-19,110.91666666666667,182.04166666666666,15.625,58.541666666666664,833.3333333333334,22.733333333333334,998.9125,16.275000000000002,0.29583333333333334,1.2875,NE,200.625,2014,5,19,144.89583333333334,PM2.5
Aotizhongxin,2014-05-20,95.04166666666667,168.91666666666666,10.625,50.458333333333336,883.3333333333334,25.320833333333336,998.5333333333333,12.133333333333333,0.0,1.7375,NE,159.375,2014,5,20,125.05208333333334,PM2.5
Aotizhongxin,2014-05-21,112.79166666666667,192.15,25.7,62.550000000000004,1258.3333333333333,24.0125,999.8249999999999,15.091666666666667,0.0,1.2833333333333334,SW,225.75,2014,5,21,160.75,O3
Aotizhongxin,2014-05-22,150.60833333333332,247.27083333333334,18.370833333333334,75.99166666666666,1295.8333333333333,26.620833333333334,1000.5500000000001,14.775,0.0,1.883333333333333,SW,187.875,2014,5,22,200.60833333333332,PM2.5
Aotizhongxin,2014-05-23,85.41666666666667,168.5,20.125,55.375,654.1666666666666,27.099999999999998,1003.8791666666666,14.833333333333334,0.0,1.5708333333333335,SW,196.375,2014,5,23,133.0681818181818,O3
Aotizhongxin,2014-05-24,85.04166666666667,117.875,6.541666666666667,50.9375,858.3333333333334,21.179166666666667,1002.1999999999999,19.4875,0.4375,0.7708333333333334,ENE,122.125,2014,5,24,112.55208333333334,PM2.5
Aotizhongxin,2014-05-25,77.66666666666667,138.33333333333334,2.2916666666666665,30.5,487.5,23.52916666666667,1000.7875,7.5249999999999995,0.0,1.9916666666666665,N,95.625,2014,5,25,103.33333333333334,PM2.5
Aotizhongxin,2014-05-26,28.875,86.875,4.333333333333333,65.54166666666667,470.8333333333333,25.0125,993.3791666666666,6.5625,0.0,1.2874999999999999,SW,128.875,2014,5,26,81.92708333333334,NO2
Aotizhongxin,2014-05-27,38.916666666666664,108.75,3.8333333333333335,48.125,341.6666666666667,25.15833333333333,990.7375000000001,6.891666666666667,0.0,2.245833333333333,NNE,100.5,2014,5,27,79.375,PM10
Aotizhongxin,2014-05-28,36.875,36.875,9.166666666666666,73.875,541.6666666666666,27.308333333333334,994.3625000000001,9.066666666666666,0.0,2.308333333333333,WSW,170.0,2014,5,28,109.0909090909091,O3
Aotizhongxin,2014-05-29,55.75,55.75,12.291666666666666,96.66666666666667,787.5,29.40833333333333,992.2333333333332,11.6625,0.0,1.1291666666666667,ENE,190.375,2014,5,29,127.61363636363636,O3
Aotizhongxin,2014-05-30,91.25,147.91666666666666,35.625,79.33333333333333,1341.6666666666667,28.5625,1000.0166666666668,14.762500000000001,0.0,1.0125,E,297.0,2014,5,30,205.98130841121494,O3
Aotizhongxin,2014-05-31,115.25,248.04166666666666,48.666666666666664,74.83333333333333,2095.8333333333335,26.758333333333336,1001.4458333333333,16.849999999999998,0.625,1.1291666666666667,ENE,233.875,2014,5,31,168.875,O3
Aotizhongxin,2014-06-01,49.083333333333336,62.625,3.1666666666666665,31.583333333333332,512.5,22.629166666666666,1002.9458333333333,17.295833333333334,0.7208333333333333,1.7916666666666667,ENE,198.0,2014,6,1,134.54545454545456,O3
Aotizhongxin,2014-06-02,30.958333333333332,44.166666666666664,2.6666666666666665,37.708333333333336,420.8333333333333,21.033333333333335,1005.5875,15.629166666666668,0.0,0.5208333333333334,E,146.0,2014,6,2,88.13559322033899,O3
Aotizhongxin,2014-06-03,39.916666666666664,52.708333333333336,6.583333333333333,60.125,541.6666666666666,24.770833333333332,1001.775,14.208333333333334,0.0,1.1291666666666667,NE,180.625,2014,6,3,118.75,O3
Aotizhongxin,2014-06-04,58.416666666666664,58.416666666666664,9.375,71.5,712.5,24.866666666666664,1000.3375,16.575,0.0,1.0,WSW,163.5,2014,6,4,103.18181818181819,O3
Aotizhongxin,2014-06-05,69.16666666666667,69.16666666666667,10.708333333333334,60.645833333333336,670.8333333333334,27.45,998.3791666666666,17.404166666666665,0.0,1.0708333333333333,WSW,210.625,2014,6,5,146.02272727272728,O3
Aotizhongxin,2014-06-06,58.166666666666664,58.166666666666664,9.625,53.75,908.3333333333334,20.941666666666666,998.8583333333332,18.579166666666666,1.05,1.325,ENE,174.75,2014,6,6,113.4090909090909,O3
Aotizhongxin,2014-06-07,12.5,12.5,2.375,33.583333333333336,304.1666666666667,23.008333333333336,998.1041666666666,11.908333333333333,0.0,1.6916666666666667,NNE,98.375,2014,6,7,49.1875,O3
Aotizhongxin,2014-06-08,30.0,30.0,7.416666666666667,64.45833333333333,612.5,20.983333333333334,996.4666666666667,15.345833333333333,0.3458333333333334,1.0416666666666667,E,95.875,2014,6,8,80.57291666666666,NO2
Aotizhongxin,2014-06-09,30.958333333333332,30.958333333333332,6.291666666666667,50.083333333333336,504.1666666666667,22.670833333333334,999.0291666666667,14.379166666666668,0.008333333333333333,1.1416666666666666,ENE,127.5,2014,6,9,72.45762711864407,O3
Aotizhongxin,2014-06-10,76.95833333333333,76.95833333333333,6.708333333333333,54.833333333333336,1141.6666666666667,21.212500000000002,1002.9666666666667,17.729166666666668,0.6166666666666666,0.5875,ESE,109.0,2014,6,10,102.44791666666666,PM2.5
Aotizhongxin,2014-06-11,45.75,45.75,3.2916666666666665,40.833333333333336,704.1666666666666,24.008333333333336,1003.9041666666667,16.375,0.0,1.0458333333333334,ENE,118.5,2014,6,11,64.83050847457628,O3
Aotizhongxin,2014-06-12,30.541666666666668,30.541666666666668,7.25,57.625,470.8333333333333,27.3625,1000.0916666666667,15.075000000000001,0.0,1.3125,ENE,141.375,2014,6,12,84.21610169491525,O3
Aotizhongxin,2014-06-13,59.666666666666664,59.666666666666664,7.583333333333333,57.291666666666664,808.3333333333334,24.9375,1001.5416666666666,18.729166666666668,0.18333333333333332,1.0208333333333333,ENE,169.25,2014,6,13,108.4090909090909,O3
Aotizhongxin,2014-06-14,42.166666666666664,42.166666666666664,3.3333333333333335,46.416666666666664,554.1666666666666,25.583333333333332,1000.5791666666668,19.141666666666666,0.0,0.85,SE,215.375,2014,6,14,150.375,O3
Aotizhongxin,2014-06-15,113.875,113.875,11.708333333333334,71.45833333333333,1150.0,26.15833333333333,998.4666666666667,19.895833333333332,0.012500000000000002,0.9458333333333333,NE,229.375,2014,6,15,164.375,O3
Aotizhongxin,2014-06-16,135.70833333333334,135.70833333333334,2.7916666666666665,50.541666666666664,850.0,25.474999999999998,996.3041666666667,20.625,0.012500000000000002,1.0999999999999999,SW,189.125,2014,6,16,179.58333333333334,PM2.5
Aotizhongxin,2014-06-17,83.875,83.875,2.4166666666666665,44.0,766.6666666666666,21.883333333333336,996.7833333333333,20.104166666666668,2.154166666666667,1.0333333333333334,ENE,158.5,2014,6,17,111.09375,PM2.5
Aotizhongxin,2014-06-18,62.395833333333336,62.395833333333336,2.5,43.75,583.3333333333334,24.47083333333333,996.9250000000001,19.129166666666666,0.0,1.4416666666666667,ENE,174.5,2014,6,18,113.18181818181819,O3
Aotizhongxin,2014-06-19,133.41666666666666,133.41666666666666,4.666666666666667,60.6875,1135.4166666666667,23.90416666666667,998.7208333333333,20.345833333333335,0.9833333333333334,1.2,S,145.5,2014,6,19,176.3095238095238,PM2.5
Aotizhongxin,2014-06-20,43.916666666666664,43.916666666666664,2.4166666666666665,31.708333333333332,745.8333333333334,23.05,1001.4125,18.7,1.1833333333333333,1.1125,NE,132.5,2014,6,20,76.69491525423729,O3
Aotizhongxin,2014-06-21,68.91666666666667,68.91666666666667,4.458333333333333,41.958333333333336,737.5,21.891666666666666,1002.8625000000001,18.7,0.625,0.9458333333333333,WSW,141.625,2014,6,21,92.39583333333334,PM2.5
Aotizhongxin,2014-06-22,32.416666666666664,32.416666666666664,2.2083333333333335,42.5,404.1666666666667,22.150000000000002,1003.1208333333334,17.941666666666666,0.0,0.9916666666666667,ENE,145.0,2014,6,22,87.28813559322035,O3
Aotizhongxin,2014-06-23,27.041666666666668,27.041666666666668,2.125,45.416666666666664,366.6666666666667,24.75,1001.8416666666667,16.929166666666667,0.0,0.8666666666666667,SW,170.625,2014,6,23,109.6590909090909,O3
Aotizhongxin,2014-06-24,68.25,68.25,6.083333333333333,63.708333333333336,575.0,26.145833333333332,998.3666666666667,18.020833333333332,0.0,1.3166666666666667,SW,206.9375,2014,6,24,142.67045454545456,O3
Aotizhongxin,2014-06-25,101.91666666666667,101.91666666666667,10.458333333333334,60.916666666666664,1050.0,24.304166666666664,997.5208333333334,20.783333333333335,0.0,1.4000000000000001,NE,158.5,2014,6,25,133.64583333333334,PM2.5
Aotizhongxin,2014-06-26,122.89583333333333,122.89583333333333,6.875,40.541666666666664,820.8333333333334,27.400000000000002,997.125,22.120833333333334,0.0,1.3875,W,209.875,2014,6,26,161.2797619047619,PM2.5
Aotizhongxin,2014-06-27,22.75,22.75,5.083333333333333,41.416666666666664,254.16666666666666,28.004166666666666,1000.6625,14.466666666666667,0.0,1.5791666666666666,NE,128.0,2014,6,27,72.88135593220339,O3
Aotizhongxin,2014-06-28,24.708333333333332,24.708333333333332,8.625,56.833333333333336,500.0,28.566666666666666,999.5124999999999,13.716666666666667,0.0,1.0250000000000001,NNE,120.875,2014,6,28,71.04166666666667,NO2
Aotizhongxin,2014-06-29,46.916666666666664,46.916666666666664,13.75,57.333333333333336,1079.1666666666667,28.445833333333336,999.9375,17.962500000000002,0.0,1.0666666666666667,ENE,205.125,2014,6,29,141.02272727272728,O3
Aotizhongxin,2014-06-30,77.04166666666667,77.04166666666667,16.375,65.58333333333333,1083.3333333333333,29.520833333333332,999.6125000000001,18.0125,0.0,1.5208333333333333,WSW,230.125,2014,6,30,165.125,O3
Aotizhongxin,2014-07-01,108.83333333333333,108.83333333333333,16.875,55.354166666666664,954.1666666666666,27.5,998.5,20.3,0.2916666666666667,1.2708333333333333,S,211.5,2014,7,1,146.8181818181818,O3
Aotizhongxin,2014-07-02,62.333333333333336,62.333333333333336,2.0833333333333335,40.375,833.3333333333334,23.2375,997.275,22.45,0.17916666666666667,0.7583333333333333,ENE,180.125,2014,7,2,118.29545454545455,O3
Aotizhongxin,2014-07-03,206.79166666666666,206.79166666666666,2.5416666666666665,53.333333333333336,1162.5,26.208333333333332,995.3208333333333,23.691666666666666,0.0,0.8208333333333333,SW,152.625,2014,7,3,256.79166666666663,PM2.5
Aotizhongxin,2014-07-04,197.91666666666666,197.91666666666666,2.375,53.333333333333336,1179.1666666666667,27.629166666666666,998.8333333333334,23.912499999999998,0.0,1.2083333333333333,E,198.75,2014,7,4,247.91666666666666,PM2.5
Aotizhongxin,2014-07-05,122.375,122.375,2.5833333333333335,49.916666666666664,870.8333333333334,27.833333333333332,1000.6708333333332,22.354166666666668,0.0,1.5250000000000001,SW,172.375,2014,7,5,160.53571428571428,PM2.5
Aotizhongxin,2014-07-06,209.16666666666666,209.16666666666666,2.5,45.041666666666664,1212.5,28.525000000000002,998.8249999999999,23.8125,0.0,1.2166666666666666,SW,186.5,2014,7,6,259.16666666666663,PM2.5
Aotizhongxin,2014-07-07,163.91666666666666,163.91666666666666,2.25,52.333333333333336,970.8333333333334,28.75,996.5124999999999,23.95,0.0,1.1875,SW,188.5,2014,7,7,213.91666666666666,PM2.5
Aotizhongxin,2014-07-08,95.10416666666667,95.10416666666667,4.604166666666667,53.854166666666664,791.6666666666666,28.491666666666664,996.3166666666666,17.8625,0.0,1.5166666666666666,NE,139.5,2014,7,8,125.13020833333334,PM2.5
Aotizhongxin,2014-07-09,28.75,28.75,4.791666666666667,64.75,516.6666666666666,27.295833333333334,998.2624999999999,16.337500000000002,0.0,1.1875,ENE,104.0,2014,7,9,80.9375,NO2
Aotizhongxin,2014-07-10,31.0,31.0,6.625,47.5,404.1666666666667,29.587500000000002,993.9625,16.691666666666666,0.0,1.7666666666666666,WSW,158.375,2014,7,10,98.62288135593221,O3
Aotizhongxin,2014-07-11,30.958333333333332,30.958333333333332,3.1666666666666665,51.333333333333336,416.6666666666667,29.079166666666666,993.9791666666666,16.1125,0.0,1.2375,NE,116.375,2014,7,11,64.16666666666667,NO2
