station,date,year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,AQI,AQI_parameter,season
Dingling,2014-01-23,2014,1,23,202.0197368421053,244.88377192982455,99.7872807017544,97.10526315789474,2550.219298245614,26.63157894736842,-1.675,1007.4666666666667,-14.633333333333333,0.0,1.0999999999999999,252.0197368421053,PM2.5,Winter
Dingling,2014-01-24,2014,1,24,117.5,149.5,56.166666666666664,53.541666666666664,1745.8333333333333,65.75,3.3041666666666667,1008.7208333333333,-15.445833333333333,0.0,1.3333333333333333,153.57142857142858,PM2.5,Winter
Dingling,2014-01-25,2014,1,25,16.291666666666668,31.0,14.291666666666666,8.5,383.3333333333333,75.375,3.9791666666666665,1018.2416666666667,-19.25,0.0,1.9083333333333332,37.6875,O3,Winter
Dingling,2014-01-26,2014,1,26,53.333333333333336,85.5,34.833333333333336,30.916666666666668,841.6666666666666,45.375,-1.2333333333333334,1019.0083333333333,-9.591666666666667,0.0,1.4625000000000001,72.91666666666667,PM2.5,Winter
Dingling,2014-01-27,2014,1,27,90.875,117.79166666666667,37.041666666666664,31.979166666666668,1154.1666666666667,78.25,1.0416666666666665,1010.4833333333332,-13.950000000000001,0.0,2.275,119.84375,PM2.5,Winter
Dingling,2014-01-28,2014,1,28,41.25,76.45833333333333,23.541666666666668,18.354166666666668,720.8333333333334,77.5,1.4333333333333333,1017.9041666666667,-14.945833333333333,0.0,2.2916666666666665,63.229166666666664,PM10,Winter
Dingling,2014-01-29,2014,1,29,102.375,145.5,48.208333333333336,45.5,1766.6666666666667,45.375,-1.7625,1005.5166666666668,-8.629166666666666,0.0,1.1541666666666666,134.21875,PM2.5,Winter
Dingling,2014-01-30,2014,1,30,42.458333333333336,71.04166666666667,18.708333333333332,13.708333333333334,691.6666666666666,75.125,3.295833333333333,1008.7375000000001,-15.916666666666666,0.0,2.125,60.520833333333336,PM10,Winter
Dingling,2014-01-31,2014,1,31,141.625,172.33333333333334,40.916666666666664,32.583333333333336,1316.6666666666667,45.375,0.42916666666666664,1010.2624999999999,-5.883333333333333,0.0,1.4291666666666665,188.03571428571428,PM2.5,Winter
Dingling,2014-02-01,2014,2,1,154.16666666666666,148.66666666666666,41.458333333333336,39.375,1912.5,26.625,3.125,1006.4583333333334,-2.379166666666667,0.0,1.1833333333333333,204.16666666666666,PM2.5,Winter
Dingling,2014-02-02,2014,2,2,63.041666666666664,94.0,13.208333333333334,20.75438596491228,1004.1666666666666,77.25,4.008333333333334,1006.7624999999999,-15.966666666666667,0.0,2.2666666666666666,85.05208333333333,PM2.5,Winter
Dingling,2014-02-03,2014,2,3,5.75,23.833333333333332,2.875,4.157072368421052,141.66666666666666,76.0,-1.4083333333333332,1017.9666666666667,-29.087500000000002,0.0,4.370833333333334,38.0,O3,Winter
Dingling,2014-02-04,2014,2,4,13.791666666666666,23.416666666666668,9.25,6.109375,312.5,72.375,-2.720833333333333,1020.1374999999999,-29.616666666666664,0.0,2.6833333333333336,36.1875,O3,Winter
Dingling,2014-02-05,2014,2,5,85.33333333333333,92.25,34.708333333333336,28.541666666666668,1254.1666666666667,45.875,-3.4791666666666665,1019.2375000000001,-19.358333333333334,0.0,1.4000000000000001,112.91666666666666,PM2.5,Winter
Dingling,2014-02-06,2014,2,6,142.025,122.55000000000001,25.608333333333334,38.675000000000004,1454.1666666666667,24.875,-1.9583333333333333,1020.525,-12.604166666666666,0.0,1.1541666666666666,188.60714285714286,PM2.5,Winter
Dingling,2014-02-07,2014,2,7,125.47500000000001,92.36666666666667,28.766666666666666,41.11666666666667,1312.5,39.375,-3.225,1017.4666666666667,-6.504166666666666,0.08333333333333333,1.9208333333333334,164.96428571428572,PM2.5,Winter
Dingling,2014-02-08,2014,2,8,60.145833333333336,40.666666666666664,12.604166666666666,20.354166666666668,737.5,78.375,-3.5625,1019.3874999999999,-14.616666666666667,0.016666666666666666,2.795833333333333,81.43229166666667,PM2.5,Winter
Dingling,2014-02-09,2014,2,9,10.333333333333334,10.791666666666666,14.75,4.895833333333333,300.0,77.475,-6.029166666666666,1027.5083333333334,-21.033333333333335,0.0,2.620833333333333,38.7375,O3,Winter
Dingling,2014-02-10,2014,2,10,24.5,21.208333333333332,24.333333333333332,16.583333333333332,575.0,64.375,-5.670833333333333,1025.2625,-19.3625,0.0,1.6708333333333334,35.0,PM2.5,Winter
Dingling,2014-02-11,2014,2,11,83.375,71.6875,33.6875,46.875,1393.75,39.6875,-5.1000000000000005,1018.8083333333334,-15.558333333333332,0.0,1.4458333333333335,110.46875,PM2.5,Winter
Dingling,2014-02-12,2014,2,12,92.29166666666667,84.875,33.625,49.979166666666664,1456.25,12.375,-2.5708333333333333,1023.1666666666666,-14.141666666666666,0.0,1.4875,121.61458333333334,PM2.5,Winter
Dingling,2014-02-13,2014,2,13,197.33333333333334,172.45833333333334,52.125,61.520833333333336,2652.0833333333335,2.875,-3.5833333333333335,1025.1583333333333,-8.049999999999999,0.0,1.5708333333333335,247.33333333333334,PM2.5,Winter
Dingling,2014-02-14,2014,2,14,256.2083333333333,215.16666666666666,45.791666666666664,58.0,2560.4166666666665,6.25,-2.8375,1016.9416666666666,-8.370833333333334,0.0,1.2,307.45,PM2.5,Winter
Dingling,2014-02-15,2014,2,15,371.875,315.75,67.9375,78.95833333333333,3131.25,4.875,-1.125,1015.2958333333332,-7.345833333333334,0.0,1.3291666666666666,446.25,PM2.5,Winter
Dingling,2014-02-16,2014,2,16,241.125,185.83333333333334,46.395833333333336,45.604166666666664,2197.9166666666665,34.5,1.5999999999999999,1020.0291666666667,-8.758333333333333,0.0,1.5666666666666667,291.125,PM2.5,Winter
Dingling,2014-02-17,2014,2,17,148.66666666666666,131.0,51.270833333333336,54.6875,2302.0833333333335,56.625,1.9041666666666668,1025.3333333333333,-11.458333333333334,0.0,1.9708333333333332,198.09523809523807,PM2.5,Winter
Dingling,2014-02-18,2014,2,18,85.70833333333333,97.1875,28.8125,43.8125,1237.5,52.125,-1.2666666666666666,1022.4125,-10.129166666666666,0.0,1.575,113.38541666666666,PM2.5,Winter
Dingling,2014-02-19,2014,2,19,38.416666666666664,33.75,19.75,15.666666666666666,608.3333333333334,77.75,0.37916666666666665,1019.3000000000001,-12.408333333333333,0.0,1.8083333333333333,54.27083333333333,PM2.5,Winter
Dingling,2014-02-20,2014,2,20,158.75,167.75,31.916666666666668,58.375,1841.6666666666667,53.625,-1.4625000000000001,1020.9166666666666,-7.558333333333334,0.0,1.4583333333333333,208.75,PM2.5,Winter
Dingling,2014-02-21,2014,2,21,320.5833333333333,323.1666666666667,45.875,67.66666666666667,2712.5,55.375,1.0458333333333332,1018.9,-4.808333333333334,0.0,1.0541666666666667,384.7,PM2.5,Winter
Dingling,2014-02-22,2014,2,22,325.375,325.9166666666667,68.04166666666667,69.97916666666667,3062.5,29.75,2.9499999999999997,1020.6875,-3.9875000000000003,0.0,1.0083333333333333,390.45,PM2.5,Winter
Dingling,2014-02-23,2014,2,23,290.125,293.8333333333333,92.66666666666667,74.58333333333333,3400.0,15.375,2.3041666666666667,1021.4583333333334,-3.725,0.0,1.2416666666666667,348.15,PM2.5,Winter
Dingling,2014-02-24,2014,2,24,300.75,296.4583333333333,70.91666666666667,73.04166666666667,3672.9166666666665,38.75,3.1999999999999997,1018.0833333333334,-3.3083333333333336,0.0,1.0958333333333334,360.9,PM2.5,Winter
Dingling,2014-02-25,2014,2,25,388.1041666666667,369.9791666666667,54.416666666666664,84.14583333333333,3925.0,27.0,3.5708333333333333,1016.7666666666668,-2.8874999999999997,0.0,1.1208333333333333,465.725,PM2.5,Winter
Dingling,2014-02-26,2014,2,26,369.7291666666667,307.8958333333333,73.875,74.91666666666667,3320.8333333333335,43.875,5.258333333333334,1013.9041666666667,-0.9333333333333335,0.004166666666666667,1.6666666666666667,443.675,PM2.5,Winter
Dingling,2014-02-27,2014,2,27,13.75,5.625,6.083333333333333,5.791666666666667,179.16666666666666,81.125,3.8791666666666664,1019.8041666666667,-14.258333333333333,0.0,2.4,40.5625,O3,Winter
Dingling,2014-02-28,2014,2,28,76.54166666666667,82.125,22.583333333333332,47.541666666666664,1466.6666666666667,67.625,1.0125,1017.1916666666666,-6.6875,0.0,1.2833333333333334,101.92708333333334,PM2.5,Winter
Dingling,2014-03-01,2014,3,1,49.083333333333336,41.25,30.583333333333332,26.083333333333332,1812.5,81.625,5.304166666666666,1014.0041666666666,-14.991666666666667,0.0,1.9041666666666668,67.60416666666667,PM2.5,Spring
Dingling,2014-03-02,2014,3,2,89.125,109.16666666666667,42.5,48.791666666666664,2641.6666666666665,63.25,4.241666666666666,1013.0375,-8.970833333333333,0.0,1.6541666666666668,117.65625,PM2.5,Spring
Dingling,2014-03-03,2014,3,3,225.5,240.79166666666666,57.583333333333336,85.1875,4341.666666666667,34.625,1.55,1012.85,-5.0125,0.0,1.0250000000000001,275.5,PM2.5,Spring
Dingling,2014-03-04,2014,3,4,39.375,38.833333333333336,13.583333333333334,14.0,2016.6666666666667,79.86111111111111,4.395833333333333,1017.3583333333332,-18.129166666666666,0.0,2.904166666666667,55.46875,PM2.5,Spring
Dingling,2014-03-05,2014,3,5,13.5,32.958333333333336,10.916666666666666,9.791666666666666,354.1666666666667,77.25,3.045833333333333,1019.0416666666666,-22.325,0.0,2.1999999999999997,38.625,O3,Spring
Dingling,2014-03-06,2014,3,6,13.5,24.0,11.75,5.416666666666667,354.1666666666667,78.625,2.5625,1020.4541666666668,-23.087500000000002,0.0,2.2375000000000003,39.3125,O3,Spring
Dingling,2014-03-07,2014,3,7,26.5,41.791666666666664,13.666666666666666,18.833333333333332,554.1666666666666,74.875,2.783333333333333,1019.8874999999999,-20.45,0.0,1.5041666666666667,41.791666666666664,PM10,Spring
Dingling,2014-03-08,2014,3,8,88.45833333333333,107.16666666666667,37.166666666666664,55.208333333333336,1366.6666666666667,59.25,4.6375,1013.9333333333334,-12.895833333333334,0.0,1.5999999999999999,116.82291666666666,PM2.5,Spring
Dingling,2014-03-09,2014,3,9,84.91666666666667,100.625,30.916666666666668,38.791666666666664,1066.6666666666667,70.625,4.441666666666666,1016.6791666666667,-10.7875,0.0,1.925,112.39583333333334,PM2.5,Spring
Dingling,2014-03-10,2014,3,10,85.33333333333333,101.5,38.208333333333336,56.583333333333336,1187.5,47.125,2.875,1014.375,-5.6499999999999995,0.0,1.6541666666666668,112.91666666666666,PM2.5,Spring
Dingling,2014-03-11,2014,3,11,135.83333333333334,148.375,50.166666666666664,55.166666666666664,1720.8333333333333,73.5,6.983333333333333,1009.0375,-5.1625000000000005,0.0,2.033333333333333,179.7619047619048,PM2.5,Spring
Dingling,2014-03-12,2014,3,12,6.291666666666667,13.416666666666666,3.25,2.7916666666666665,175.0,91.0,7.354166666666667,1016.4666666666667,-19.099999999999998,0.0,3.1,45.5,O3,Spring
Dingling,2014-03-13,2014,3,13,13.625,68.08333333333333,9.125,8.25,245.83333333333334,86.625,8.404166666666667,1012.1999999999999,-19.349999999999998,0.0,2.7875,59.041666666666664,PM10,Spring
Dingling,2014-03-14,2014,3,14,23.833333333333332,71.54166666666667,7.625,16.083333333333332,375.0,88.75,10.233333333333333,1008.4875000000001,-16.295833333333334,0.0,2.0166666666666666,60.770833333333336,PM10,Spring
Dingling,2014-03-15,2014,3,15,81.04166666666667,132.75,27.583333333333332,48.833333333333336,975.0,72.5,11.341666666666667,1001.8874999999999,-10.125,0.0,1.2750000000000001,107.55208333333334,PM2.5,Spring
Dingling,2014-03-16,2014,3,16,119.70833333333333,185.875,49.833333333333336,52.291666666666664,1675.0,90.875,11.683333333333332,1005.9458333333333,-6.170833333333333,0.0,1.8666666666666665,156.72619047619048,PM2.5,Spring
Dingling,2014-03-17,2014,3,17,92.125,286.375,21.458333333333332,20.958333333333332,904.1666666666666,83.75,13.333333333333334,1003.775,-5.1375,0.0,2.6,168.1875,PM10,Spring
Dingling,2014-03-18,2014,3,18,31.958333333333332,111.25,9.791666666666666,15.041666666666666,429.1666666666667,96.125,12.208333333333334,1012.6625,-6.841666666666666,0.0,2.4458333333333333,80.625,PM10,Spring
Dingling,2014-03-19,2014,3,19,36.041666666666664,60.083333333333336,10.333333333333334,17.5,525.0,88.25,9.179166666666667,1014.0208333333334,-8.2125,0.0,2.566666666666667,55.04166666666667,PM10,Spring
Dingling,2014-03-20,2014,3,20,7.083333333333333,12.125,3.3333333333333335,2.5416666666666665,208.33333333333334,92.75,12.479166666666666,1017.225,-13.245833333333332,0.0,2.7291666666666665,46.375,O3,Spring
Dingling,2014-03-21,2014,3,21,18.041666666666668,40.958333333333336,12.291666666666666,12.458333333333334,375.0,91.25,14.575000000000001,1010.5625,-12.858333333333334,0.0,2.033333333333333,45.625,O3,Spring
Dingling,2014-03-22,2014,3,22,23.625,48.333333333333336,12.208333333333334,10.291666666666666,325.0,105.875,15.700000000000001,1008.9499999999999,-13.9375,0.0,2.3541666666666665,54.13135593220339,O3,Spring
Dingling,2014-03-23,2014,3,23,120.66666666666667,161.54166666666666,31.5,35.083333333333336,1208.3333333333333,146.5,13.316666666666668,1013.7291666666666,-3.8666666666666667,0.0,2.120833333333333,158.0952380952381,PM2.5,Spring
Dingling,2014-03-24,2014,3,24,210.79166666666666,225.41666666666666,35.75,55.291666666666664,1720.8333333333333,144.125,13.387500000000001,1004.6041666666666,0.9500000000000001,0.0,1.2,260.79166666666663,PM2.5,Spring
Dingling,2014-03-25,2014,3,25,210.54166666666666,222.27083333333334,37.958333333333336,42.75,1412.5,197.875,15.762500000000001,1001.125,2.2333333333333334,0.0,1.3375000000000001,260.54166666666663,PM2.5,Spring
Dingling,2014-03-26,2014,3,26,239.16666666666666,245.95833333333334,28.75,45.75,1383.3333333333333,175.25,16.224999999999998,1001.1958333333333,6.020833333333333,0.0,1.2291666666666667,289.16666666666663,PM2.5,Spring
Dingling,2014-03-27,2014,3,27,286.25,285.75,30.166666666666668,57.541666666666664,2191.6666666666665,145.125,13.825000000000001,1002.4291666666667,7.05,0.0,1.1333333333333333,343.5,PM2.5,Spring
Dingling,2014-03-28,2014,3,28,105.375,134.41666666666666,11.875,24.125,1066.6666666666667,104.625,16.775000000000002,999.0625,8.020833333333334,0.1375,1.6416666666666666,137.96875,PM2.5,Spring
Dingling,2014-03-29,2014,3,29,20.125,57.541666666666664,4.25,5.583333333333333,237.5,98.75,17.645833333333332,1003.9375,0.3499999999999999,0.0,1.9375,53.77083333333333,PM10,Spring
Dingling,2014-03-30,2014,3,30,20.208333333333332,45.416666666666664,8.375,14.541666666666666,333.3333333333333,100.875,19.254166666666666,1005.975,-3.7583333333333333,0.0,1.7750000000000001,45.416666666666664,PM10,Spring
Dingling,2014-03-31,2014,3,31,71.33333333333333,105.125,15.666666666666666,30.958333333333332,912.5,107.25,16.929166666666667,1006.3041666666667,3.3249999999999997,0.0,1.6458333333333333,95.41666666666666,PM2.5,Spring
Dingling,2014-04-01,2014,4,1,88.29166666666667,93.83333333333333,13.5,24.75,754.1666666666666,146.75,16.329166666666666,1002.9083333333333,3.4625,0.0,1.5625,116.61458333333334,PM2.5,Spring
Dingling,2014-04-02,2014,4,2,74.52083333333333,141.91666666666666,13.125,17.6875,687.5,140.0,17.525000000000002,1005.9541666666668,0.8041666666666666,0.0,2.066666666666667,99.40104166666666,PM2.5,Spring
Dingling,2014-04-03,2014,4,3,21.333333333333332,51.583333333333336,3.375,8.333333333333334,304.1666666666667,103.25,14.924999999999999,1014.2333333333332,-15.85,0.0,3.154166666666667,51.90677966101695,O3,Spring
Dingling,2014-04-04,2014,4,4,26.083333333333332,106.875,5.041666666666667,16.458333333333332,370.8333333333333,113.375,15.420833333333334,1005.8833333333333,-11.066666666666668,0.0,3.2375000000000003,78.4375,PM10,Spring
Dingling,2014-04-05,2014,4,5,12.5,49.25,3.1666666666666665,5.916666666666667,116.66666666666667,112.125,14.341666666666667,1012.8291666666668,-12.845833333333333,0.0,2.4250000000000003,59.42796610169491,O3,Spring
Dingling,2014-04-06,2014,4,6,32.0,80.41666666666667,10.166666666666666,23.5,325.0,112.75,16.895833333333332,1007.9375,-8.4625,0.0,1.6875,65.20833333333334,PM10,Spring
Dingling,2014-04-07,2014,4,7,88.91666666666667,151.33333333333334,13.541666666666666,35.125,550.0,156.0,17.429166666666667,1003.9125,-2.225,0.0,1.5291666666666668,117.39583333333334,PM2.5,Spring
Dingling,2014-04-08,2014,4,8,183.29166666666666,213.0,29.375,45.520833333333336,1104.1666666666667,189.875,17.729166666666668,1003.7624999999999,3.9416666666666664,0.0,1.3083333333333333,233.29166666666666,PM2.5,Spring
Dingling,2014-04-09,2014,4,9,134.66666666666666,220.41666666666666,16.25,25.625,662.5,190.875,21.291666666666668,1002.2458333333334,0.6541666666666667,0.0,2.0833333333333335,178.09523809523807,PM2.5,Spring
Dingling,2014-04-10,2014,4,10,80.4375,367.3333333333333,20.4375,42.979166666666664,1047.9166666666667,117.0,16.554166666666667,1012.4208333333332,-1.2583333333333333,0.0,2.0208333333333335,224.76190476190473,PM10,Spring
Dingling,2014-04-11,2014,4,11,53.791666666666664,107.33333333333333,10.083333333333334,44.833333333333336,662.5,114.125,14.4625,1009.7375000000001,-0.08333333333333336,0.0,1.375,78.66666666666666,PM10,Spring
Dingling,2014-04-12,2014,4,12,84.625,101.25,13.458333333333334,39.291666666666664,833.3333333333334,154.375,15.241666666666667,1006.8208333333333,-0.2833333333333333,0.0,1.5041666666666667,112.03125,PM2.5,Spring
Dingling,2014-04-13,2014,4,13,147.83333333333334,159.0,19.541666666666668,48.0,1191.6666666666667,224.5,16.791666666666668,1007.8375,4.020833333333333,0.0,1.5208333333333333,196.90476190476193,PM2.5,Spring
Dingling,2014-04-14,2014,4,14,261.625,227.29166666666666,20.375,44.5,1595.8333333333333,247.75,18.683333333333334,1006.9875000000001,9.579166666666667,0.0,1.3291666666666668,313.95,PM2.5,Spring
Dingling,2014-04-15,2014,4,15,150.04166666666666,160.875,13.875,37.375,1012.5,199.25,18.037499999999998,1009.5291666666667,6.7375,0.0,1.9958333333333333,200.04166666666666,PM2.5,Spring
Dingling,2014-04-16,2014,4,16,56.833333333333336,88.79166666666667,8.583333333333334,47.291666666666664,520.8333333333334,81.5,16.320833333333333,1004.7333333333332,-0.7083333333333334,0.0,1.0958333333333334,77.29166666666667,PM2.5,Spring
Dingling,2014-04-17,2014,4,17,86.45833333333333,85.75,9.333333333333334,36.5,1000.0,130.125,14.466666666666667,1003.9041666666667,6.945833333333333,0.09999999999999999,1.1833333333333333,114.32291666666666,PM2.5,Spring
Dingling,2014-04-18,2014,4,18,139.54166666666666,98.83333333333333,8.375,40.333333333333336,1137.5,149.0,16.604166666666668,1010.0833333333334,8.433333333333334,0.0,1.6541666666666666,185.0595238095238,PM2.5,Spring
Dingling,2014-04-19,2014,4,19,62.791666666666664,72.41666666666667,11.0,50.833333333333336,670.8333333333334,105.75,13.4375,1011.3083333333334,1.8708333333333333,0.0,1.8708333333333333,84.73958333333333,PM2.5,Spring
Dingling,2014-04-20,2014,4,20,31.416666666666668,31.375,5.25,19.291666666666668,300.0,104.25,15.645833333333334,1007.2166666666667,-0.20833333333333334,0.0,1.825,52.75423728813559,O3,Spring
Dingling,2014-04-21,2014,4,21,21.0,32.791666666666664,6.708333333333333,12.666666666666666,145.83333333333334,116.25,18.370833333333334,1006.6541666666667,-2.4875000000000003,0.0,2.0124999999999997,62.92372881355932,O3,Spring
Dingling,2014-04-22,2014,4,22,40.333333333333336,62.541666666666664,5.583333333333333,16.375,229.16666666666666,155.625,19.583333333333332,1003.8125,-0.9666666666666667,0.0,1.8541666666666667,96.29237288135593,O3,Spring
Dingling,2014-04-23,2014,4,23,111.95833333333333,117.04166666666667,15.375,27.708333333333332,729.1666666666666,170.875,18.983333333333334,1001.1125000000001,8.799999999999999,0.0625,1.8916666666666666,146.19791666666666,PM2.5,Spring
Dingling,2014-04-24,2014,4,24,119.54166666666667,122.83333333333333,13.416666666666666,31.333333333333332,833.3333333333334,157.5,19.458333333333332,1005.0541666666667,11.383333333333333,0.0,1.8,156.48809523809524,PM2.5,Spring
Dingling,2014-04-25,2014,4,25,145.04166666666666,182.54166666666666,14.0,28.875,854.1666666666666,160.75,18.595833333333335,1008.0041666666666,8.616666666666667,0.1625,1.9916666666666665,192.91666666666666,PM2.5,Spring
Dingling,2014-04-26,2014,4,26,34.916666666666664,55.0,5.416666666666667,17.25,320.8333333333333,101.625,17.575,1011.0666666666666,2.6791666666666667,0.004166666666666667,2.0749999999999997,52.5,PM10,Spring
Dingling,2014-04-27,2014,4,27,59.166666666666664,55.833333333333336,3.875,20.916666666666668,337.5,139.875,18.754166666666666,1011.1416666666668,2.2375000000000003,0.0,2.0124999999999997,82.94491525423729,O3,Spring
Dingling,2014-04-28,2014,4,28,89.02083333333333,74.39583333333333,5.0,25.791666666666668,762.5,193.0,19.5125,1009.6166666666667,3.858333333333333,0.0,1.6708333333333334,130.0,O3,Spring
Dingling,2014-04-29,2014,4,29,152.515625,82.953125,8.609375,35.598958333333336,669.7916666666666,170.625,19.845833333333335,1003.85,4.979166666666667,0.0,1.4749999999999999,202.515625,PM2.5,Spring
Dingling,2014-04-30,2014,4,30,113.71354166666667,112.56770833333333,17.578125,31.213541666666668,807.2916666666666,252.375,21.224999999999998,999.6416666666668,8.445833333333333,0.0,1.5416666666666667,187.375,O3,Spring
Dingling,2014-05-01,2014,5,1,109.45833333333333,122.79166666666667,12.166666666666666,24.25,700.0,195.0,19.483333333333334,999.5166666666668,8.441666666666666,0.004166666666666667,2.629166666666667,143.07291666666666,PM2.5,Spring
Dingling,2014-05-02,2014,5,2,18.583333333333332,35.541666666666664,2.125,4.854166666666667,170.83333333333334,99.5,16.325,1007.1458333333334,-3.0875,0.0,3.7458333333333336,49.75,O3,Spring
Dingling,2014-05-03,2014,5,3,21.041666666666668,49.125,3.1666666666666665,14.416666666666666,220.83333333333334,97.875,15.391666666666666,1004.0458333333332,-2.7874999999999996,0.0,3.3791666666666664,49.125,PM10,Spring
Dingling,2014-05-04,2014,5,4,19.166666666666668,33.541666666666664,2.2916666666666665,3.1666666666666665,204.16666666666666,92.125,13.041666666666666,1008.7624999999999,-11.225,0.0,4.054166666666666,46.0625,O3,Spring
Dingling,2014-05-05,2014,5,5,13.916666666666666,26.604166666666668,2.1666666666666665,8.25,104.16666666666667,105.375,15.375,1007.7875,-8.983333333333333,0.0,2.2708333333333335,53.70762711864407,O3,Spring
Dingling,2014-05-06,2014,5,6,54.541666666666664,77.91666666666667,19.583333333333332,31.75,583.3333333333334,125.25,16.233333333333334,999.0625,0.5666666666666668,0.0,1.5166666666666666,74.42708333333333,PM2.5,Spring
Dingling,2014-05-07,2014,5,7,39.416666666666664,46.583333333333336,5.416666666666667,12.75,362.5,106.5,19.333333333333332,997.9666666666667,-2.9625,0.0,2.6791666666666667,55.52083333333333,PM2.5,Spring
Dingling,2014-05-08,2014,5,8,47.625,72.08333333333333,9.583333333333334,22.208333333333332,341.6666666666667,171.75,17.770833333333332,1004.9250000000001,2.875,0.0,2.2125,110.68181818181819,O3,Spring
Dingling,2014-05-09,2014,5,9,52.5,74.5,27.791666666666668,35.375,837.5,147.75,17.458333333333332,1005.9583333333334,4.5,0.0,1.8041666666666665,89.61864406779661,O3,Spring
Dingling,2014-05-10,2014,5,10,52.625,75.95833333333333,16.125,30.125,708.3333333333334,118.875,16.958333333333332,1007.1374999999999,5.2875000000000005,0.029166666666666664,1.3333333333333333,72.03125,PM2.5,Spring
Dingling,2014-05-11,2014,5,11,19.166666666666668,23.708333333333332,2.2916666666666665,10.979166666666666,191.66666666666666,111.375,12.433333333333332,997.3375,9.108333333333333,0.7166666666666667,1.2041666666666666,58.79237288135593,O3,Spring
Dingling,2014-05-12,2014,5,12,28.041666666666668,44.041666666666664,3.2916666666666665,19.125,216.66666666666666,128.0,21.358333333333334,991.2958333333332,6.695833333333333,0.0,2.1999999999999997,72.88135593220339,O3,Spring
Dingling,2014-05-13,2014,5,13,36.208333333333336,72.95833333333333,3.375,23.166666666666668,237.5,119.375,22.291666666666668,991.8791666666666,1.5666666666666667,0.0,2.829166666666667,65.57203389830508,O3,Spring
Dingling,2014-05-14,2014,5,14,12.625,33.25,2.6666666666666665,11.125,116.66666666666667,105.875,18.279166666666665,996.6291666666666,-2.620833333333333,0.0,1.8958333333333333,54.13135593220339,O3,Spring
Dingling,2014-05-15,2014,5,15,58.0,135.5,4.5,24.208333333333332,212.5,118.375,21.045833333333334,991.1374999999999,1.3499999999999999,0.0,2.0958333333333337,92.75,PM10,Spring
Dingling,2014-05-16,2014,5,16,33.541666666666664,78.45833333333333,2.5833333333333335,15.25,158.33333333333334,135.875,24.391666666666666,998.0916666666667,2.0416666666666665,0.0,1.9958333333333333,79.55508474576271,O3,Spring
Dingling,2014-05-17,2014,5,17,46.0,82.875,15.416666666666666,23.458333333333332,770.8333333333334,183.125,22.254166666666666,1003.4333333333334,5.495833333333334,0.0,2.0791666666666666,121.02272727272728,O3,Spring
Dingling,2014-05-18,2014,5,18,62.208333333333336,84.20833333333333,13.75,16.833333333333332,695.8333333333334,237.75,23.72083333333333,999.1875,10.770833333333334,0.075,1.8125,172.75,O3,Spring
Dingling,2014-05-19,2014,5,19,91.29166666666667,94.45833333333333,7.625,19.583333333333332,845.8333333333334,231.625,22.895833333333332,995.6166666666667,14.520833333333334,0.19999999999999996,1.5083333333333335,166.625,O3,Spring
Dingling,2014-05-20,2014,5,20,46.25,58.666666666666664,6.833333333333333,15.520833333333334,375.0,210.25,26.25,995.1541666666667,8.325,0.0,2.0416666666666665,145.6818181818182,O3,Spring
Dingling,2014-05-21,2014,5,21,98.58333333333333,126.53333333333335,20.2,25.787499999999998,1108.3333333333333,258.25,24.8625,996.4583333333334,13.216666666666667,0.0,1.7166666666666668,193.25,O3,Spring
Dingling,2014-05-22,2014,5,22,121.63333333333333,130.42499999999998,17.129166666666666,22.3625,1139.5833333333333,232.625,27.229166666666668,997.2958333333332,12.875,0.0,2.183333333333333,167.625,O3,Spring
Dingling,2014-05-23,2014,5,23,63.375,92.33333333333333,10.458333333333334,22.479166666666668,375.0,209.125,28.191666666666666,1000.6750000000001,11.975,0.0,2.1333333333333333,144.6590909090909,O3,Spring
Dingling,2014-05-24,2014,5,24,53.958333333333336,45.333333333333336,3.4166666666666665,17.0,537.5,156.625,20.845833333333335,999.1916666666666,17.4875,0.5083333333333334,1.5541666666666665,97.13983050847457,O3,Spring
Dingling,2014-05-25,2014,5,25,56.125,92.08333333333333,2.0,8.375,329.1666666666667,98.25,23.825,997.5291666666667,4.004166666666666,0.004166666666666667,3.870833333333333,76.40625,PM2.5,Spring
Dingling,2014-05-26,2014,5,26,16.0,32.458333333333336,5.083333333333333,9.625,100.0,127.0,28.65833333333333,989.8916666666668,-2.4458333333333333,0.0,3.3125,72.03389830508475,O3,Spring
Dingling,2014-05-27,2014,5,27,24.416666666666668,80.66666666666667,3.0,6.666666666666667,100.0,106.75,28.916666666666668,987.5958333333333,0.02083333333333337,0.0,4.5249999999999995,65.33333333333334,PM10,Spring
Dingling,2014-05-28,2014,5,28,23.375,48.75,7.458333333333333,17.666666666666668,112.5,207.125,28.679166666666664,991.2875,4.6625000000000005,0.0,1.625,142.8409090909091,O3,Spring
Dingling,2014-05-29,2014,5,29,21.875,42.666666666666664,4.208333333333333,10.104166666666666,112.5,171.5,31.954166666666666,989.3583333333332,4.545833333333333,0.0,1.6458333333333333,110.45454545454545,O3,Spring
Dingling,2014-05-30,2014,5,30,59.958333333333336,105.625,24.041666666666668,18.583333333333332,791.6666666666666,346.375,29.691666666666666,997.1708333333332,10.991666666666667,0.0,1.9958333333333333,215.21028037383178,O3,Spring
