date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,month,season
2014-01-07,97.62847222222223,100.40625,32.78819444444444,55.98784722222222,1732.986111111111,41.27782416666667,1.2614583333333333,1020.9892361111112,-11.489930555555555,0.0,1.9472222222222222,1,Winter
2014-01-08,16.45486111111111,21.371527777777775,14.208333333333334,22.930555555555554,509.72222222222223,52.70825249999999,-2.5256944444444445,1027.2947916666665,-20.86145833333333,0.0,2.401388888888889,1,Winter
2014-01-09,29.409722222222218,52.8125,19.850694444444443,35.41493055555556,782.9861111111112,49.59701416666667,-3.6857638888888893,1025.2631944444445,-23.462500000000002,0.0,2.178125,1,Winter
2014-01-10,69.86805555555556,96.24652777777777,53.920138888888886,71.66840277777779,1863.5416666666667,22.652442500000003,-3.883680555555556,1024.367013888889,-20.254166666666666,0.0,1.3930555555555557,1,Winter
2014-01-11,120.1111111111111,138.2847222222222,78.22569444444444,94.32118055555554,2792.0138888888887,13.2964125,-2.2774305555555556,1024.1590277777777,-17.607638888888886,0.0,1.2677083333333334,1,Winter
2014-01-12,24.003472222222218,37.72222222222222,26.166666666666668,37.755208333333336,676.7361111111111,54.7060075,-1.1100694444444443,1029.3527777777779,-20.460069444444443,0.0,2.0076388888888888,1,Winter
2014-01-13,90.83159722222223,112.60763888888887,67.46701388888889,79.66319444444444,2164.409722222222,21.073935833333334,-3.9145833333333333,1025.3954861111113,-17.076041666666665,0.0,1.020138888888889,1,Winter
2014-01-14,89.93923611111113,107.92534722222223,72.10590277777779,77.25694444444444,2365.277777777778,22.973114166666665,-3.107638888888889,1027.476388888889,-15.4375,0.0,1.1895833333333332,1,Winter
2014-01-15,152.1753472222222,181.91145833333334,81.22569444444444,97.18402777777777,2935.243055555555,17.9191675,-2.214583333333333,1024.429513888889,-14.288541666666667,0.0,0.9930555555555555,1,Winter
2014-01-16,342.70659722222223,372.40625,113.6875,121.15972222222223,4424.652777777778,19.693345833333336,-0.000347222222222221,1021.6958333333333,-8.734375,0.0,1.3847222222222222,1,Winter
2014-01-17,167.0719246031746,163.33283730158732,69.11987433862434,77.11541005291005,2408.4325396825393,29.102940833333335,-0.11423611111111114,1024.9024305555556,-8.92013888888889,0.0,1.8427083333333334,1,Winter
2014-01-18,91.49751984126983,100.38417658730158,45.61970899470899,73.38632605820106,1861.185515873016,33.1494405952381,0.4534722222222223,1026.2611111111112,-13.269097222222223,0.0,1.7625,1,Winter
2014-01-19,118.95833333333333,188.83506944444443,74.37847222222221,70.7492899478974,2535.4166666666665,41.385416666666664,0.25625000000000003,1018.4472222222222,-10.28888888888889,0.0,2.390625,1,Winter
2014-01-20,8.510416666666666,32.46180555555555,7.09375,15.087340707025433,326.27314814814815,66.5,-0.24131944444444442,1023.7423611111112,-18.349652777777777,0.0,3.608333333333333,1,Winter
2014-01-21,40.13194444444444,49.4375,35.38194444444444,44.7396349141979,989.699074074074,51.84375,-1.4340277777777777,1025.3833333333334,-18.48263888888889,0.0,1.8555555555555554,1,Winter
2014-01-22,118.49488304093568,137.91767178362574,75.05418494152046,84.70680836675947,2295.6414473684213,21.291666666666668,-2.1079861111111113,1017.1885416666665,-15.998958333333333,0.0,1.0222222222222224,1,Winter
2014-01-23,220.43393640350874,255.18823099415204,120.68887061403508,114.27268008742722,3913.0391081871344,9.66374269005848,-2.0538194444444446,1010.3767361111112,-12.634722222222223,0.0,1.0531249999999999,1,Winter
2014-01-24,148.27951388888889,162.39583333333334,79.53472222222223,86.92681935195462,2781.944444444445,24.715277777777782,2.867361111111111,1011.6006944444445,-13.512847222222222,0.0,1.1989583333333333,1,Winter
2014-01-25,23.75,44.486111111111114,24.86111111111111,39.386605546306576,823.2638888888888,62.06597222222222,3.196875,1021.1041666666666,-17.022222222222222,0.0,1.8868055555555554,1,Winter
2014-01-26,54.350694444444436,82.40625,46.50694444444445,46.55125285176964,993.5763888888888,47.104166666666664,-0.6888888888888888,1022.0951388888889,-8.442361111111111,0.0,1.861111111111111,1,Winter
2014-01-27,87.9548611111111,114.2048611111111,56.369791666666664,57.28013626834382,1689.9305555555557,56.619791666666664,1.4291666666666665,1013.384375,-12.17847222222222,0.0,1.84375,1,Winter
2014-01-28,41.47048611111111,76.99826388888889,30.428819444444443,41.19131135158465,936.8055555555557,62.578125,0.7923611111111111,1021.0496527777777,-13.361458333333333,0.0,1.995486111111111,1,Winter
2014-01-29,119.0798611111111,142.10590277777777,72.77083333333333,72.77436143482551,2282.6388888888887,33.229166666666664,-1.6100694444444443,1008.3548611111111,-7.563541666666667,0.0,1.2920138888888888,1,Winter
2014-01-30,68.44097222222221,89.4982638888889,38.47743055555555,45.027550406955235,1164.0625,68.13020833333333,2.977083333333333,1011.8309027777777,-14.181597222222223,0.0,1.9760416666666665,1,Winter
2014-01-31,143.85416666666666,181.85763888888889,64.3923611111111,48.8796977124183,1450.0,40.677083333333336,0.8041666666666666,1013.1434027777779,-4.6871527777777775,0.0,1.392361111111111,1,Winter
2014-02-01,139.75347222222223,139.76388888888889,53.74305555555555,58.46969224010359,1984.0277777777776,16.40625,2.814583333333333,1009.5434027777778,-1.0364583333333333,0.0,1.2493055555555557,2,Winter
2014-02-02,67.83680555555556,93.484375,19.979166666666668,34.45414948708712,1254.861111111111,73.625,4.266666666666667,1009.2937499999999,-13.28263888888889,0.0,2.6395833333333334,2,Winter
2014-02-03,5.899305555555556,30.097222222222218,5.871527777777778,13.677816955805548,304.51388888888886,74.07291666666667,-1.0854166666666665,1020.9239583333334,-27.42986111111111,0.0,3.8333333333333335,2,Winter
2014-02-04,25.586805555555557,40.541666666666664,19.59375,26.04971633241871,604.8611111111111,69.32291666666667,-2.5944444444444446,1023.1486111111112,-27.253472222222218,0.0,2.017708333333333,2,Winter
2014-02-05,88.9236111111111,101.91319444444444,53.72222222222222,51.05710090640029,1606.5972222222224,45.572916666666664,-3.123958333333333,1022.2079861111112,-16.344444444444445,0.0,1.234375,2,Winter
2014-02-06,122.96736111111112,120.38958333333333,65.46041666666666,64.76237321186336,2047.222222222222,39.104166666666664,-1.8173611111111112,1023.5184027777777,-11.073611111111111,0.0,1.2180555555555557,2,Winter
2014-02-07,96.67152777777778,74.93333333333334,35.08472222222222,53.92389551732643,1446.1805555555557,35.354166666666664,-3.0347222222222228,1020.5013888888889,-5.606249999999999,0.16076388888888885,1.5187499999999998,2,Winter
2014-02-08,58.31423611111111,42.02430555555555,22.333333333333332,37.14132060056727,1044.2708333333333,67.87708333333333,-2.828125,1022.0659722222222,-12.619097222222223,0.027430555555555517,2.4975694444444443,2,Winter
2014-02-09,9.82638888888889,14.111111111111112,16.402777777777775,23.94485679491922,448.4375,67.56875000000001,-5.62048611111111,1030.2413194444446,-20.085069444444443,0.0,2.5343750000000003,2,Winter
2014-02-10,23.89236111111111,23.78298611111111,25.913194444444443,42.27790687816007,727.0833333333334,58.416666666666664,-5.960069444444444,1028.3725694444445,-17.855208333333334,0.0,1.5625,2,Winter
2014-02-11,101.79513888888887,98.24479166666667,59.36284722222222,79.05540140584536,2055.034722222222,39.63715277777778,-5.449305555555555,1021.8451388888889,-13.779166666666667,0.0,1.3125000000000002,2,Winter
2014-02-12,113.95659722222221,107.47916666666667,52.520833333333336,79.14192371130842,2072.743055555555,47.661458333333336,-2.4805555555555556,1026.2100694444443,-13.139583333333333,0.0,1.421875,2,Winter
2014-02-13,190.60763888888889,180.97569444444443,74.82986111111111,84.65379323899371,2860.9375,26.661458333333332,-2.9729166666666664,1028.117361111111,-7.788194444444444,0.0017361111111111,1.3541666666666667,2,Winter
2014-02-14,266.72569444444446,260.09375,75.80208333333333,96.15871832223456,3108.3333333333335,27.864583333333332,-2.567013888888889,1019.8746527777777,-7.076388888888888,0.0,1.0173611111111112,2,Winter
2014-02-15,395.72222222222223,378.6631944444444,101.23784722222223,110.29558784991984,3765.4513888888887,26.328125,-1.2399305555555555,1018.2190972222221,-6.292708333333334,0.0,1.0638888888888889,2,Winter
2014-02-16,294.1979166666667,253.4548611111111,81.08200354609929,87.61896003717959,3140.972222222222,64.02792553191489,1.3965277777777778,1023.0930555555556,-7.172916666666666,0.0,1.3562500000000002,2,Winter
2014-02-17,103.4670138888889,89.17708333333333,69.99745124113475,74.09562714169704,2113.368055555555,60.43971631205674,1.5006944444444443,1028.4958333333334,-11.716319444444444,0.0,1.6201388888888888,2,Winter
2014-02-18,71.09548611111111,71.30208333333333,44.988327423167846,67.64883088924047,1367.5347222222224,49.777039007092206,-0.9920138888888889,1025.442013888889,-9.385763888888889,0.00034722222222221665,1.5520833333333333,2,Winter
2014-02-19,63.41319444444445,62.864583333333336,39.79343971631206,65.1048124145617,1358.3333333333333,60.79144503546099,0.521875,1022.3427083333332,-10.738541666666665,0.0,1.6475694444444446,2,Winter
2014-02-20,205.65277777777774,215.86979166666666,46.963430851063826,88.14782112664416,2355.2083333333335,29.85793439716312,-1.195486111111111,1023.8677083333333,-5.157638888888889,0.0,1.340972222222222,2,Winter
2014-02-21,268.18402777777777,282.23263888888886,70.1736111111111,100.32687446047602,2759.722222222222,26.87673611111111,0.3409722222222222,1021.8715277777778,-4.044097222222223,0.0,0.9968750000000001,2,Winter
2014-02-22,262.82465277777777,292.17013888888886,102.37152777777777,104.20679954371685,3320.659722222222,21.864583333333332,3.0118055555555556,1023.5868055555555,-3.1309027777777776,0.0,1.3284722222222223,2,Winter
2014-02-23,212.21527777777774,241.3159722222222,128.6875,95.56068296029103,3559.0277777777774,17.0,2.189236111111111,1024.3961805555555,-3.430902777777778,0.0,1.1802083333333333,2,Winter
2014-02-24,267.19618055555554,323.2760416666667,127.97743055555556,123.7426913768652,4708.506944444444,19.875,3.407291666666667,1021.0611111111111,-2.693055555555556,0.0,0.9729166666666668,2,Winter
2014-02-25,379.8385416666667,391.3697916666667,85.85243055555556,130.48554653779752,5014.23611111111,16.223958333333332,3.3496527777777776,1019.701388888889,-2.0052083333333335,0.0,0.9583333333333334,2,Winter
2014-02-26,368.1197916666667,357.45659722222223,92.08506944444446,126.80208333333333,4529.340277777777,20.76388888888889,5.028125,1016.7034722222223,0.007986111111111117,0.035416666666666624,1.3774305555555555,2,Winter
2014-02-27,17.47222222222222,11.267361111111109,13.515625,25.184027777777775,457.1180555555556,71.13541666666667,4.055902777777778,1022.6086805555556,-13.105555555555556,0.0,2.43125,2,Winter
2014-02-28,84.48958333333333,88.84027777777777,36.44097222222222,71.9375,1470.138888888889,48.354166666666664,1.3666666666666665,1020.0677083333334,-5.588541666666667,0.0,1.3753472222222223,2,Winter
2014-03-01,73.17708333333333,81.59375,33.427083333333336,63.14236111111111,1410.763888888889,70.90104166666667,5.386458333333334,1017.0100694444444,-12.300347222222221,0.0,1.9614583333333335,3,Spring
2014-03-02,134.49305555555557,164.3125,61.421875,91.88397988505749,2546.180555555555,44.677083333333336,3.9857638888888887,1016.0843749999999,-6.242708333333333,0.0,1.6454861111111112,3,Spring
2014-03-03,218.63888888888889,246.23958333333334,96.97569444444446,102.26185344827586,4168.402777777778,17.9375,1.5725694444444445,1015.7246527777778,-4.020833333333333,0.0,1.259375,3,Spring
2014-03-04,55.64930555555555,62.77777777777778,28.0625,40.291666666666664,1279.861111111111,76.16550925925925,4.876388888888889,1020.2006944444444,-16.481944444444444,0.0,3.0031250000000003,3,Spring
2014-03-05,20.194444444444443,33.50694444444444,17.21875,37.64236111111111,792.7083333333334,67.95833333333333,2.8746527777777775,1022.0729166666666,-18.583333333333332,0.0,2.172916666666667,3,Spring
2014-03-06,16.743055555555554,27.541666666666668,15.107638888888888,29.680555555555554,680.2083333333334,77.41666666666667,3.1222222222222222,1023.4392361111112,-21.179861111111112,0.0,2.390625,3,Spring
2014-03-07,47.96875,69.48263888888889,26.145833333333332,52.328125,1033.6805555555554,64.6875,3.0274305555555556,1022.9319444444445,-16.29201388888889,0.0,1.6947916666666665,3,Spring
2014-03-08,132.74652777777777,161.50694444444443,70.10763888888889,92.51041666666667,2282.6388888888887,42.385416666666664,4.345486111111112,1016.907638888889,-7.777430555555555,0.0,1.4399305555555557,3,Spring
2014-03-09,95.89583333333333,116.37152777777777,46.541666666666664,68.55208333333333,1588.5416666666667,73.38541666666667,3.9315972222222224,1019.7937499999999,-8.214930555555556,0.0,1.6677083333333333,3,Spring
2014-03-10,81.77430555555556,100.95138888888887,54.255208333333336,73.09027777777779,1696.3541666666667,50.135416666666664,3.201041666666667,1017.275,-4.8069444444444445,0.0,1.3503472222222221,3,Spring
2014-03-11,152.953125,185.15625,73.59375,81.2048611111111,2301.0416666666665,72.3125,7.194791666666667,1011.7972222222223,-4.121180555555555,0.0,1.9711805555555557,3,Spring
2014-03-12,10.96875,20.270833333333332,9.11111111111111,25.333333333333332,394.09722222222223,82.44791666666667,7.397916666666666,1019.1847222222223,-16.55173611111111,0.0,2.7145833333333336,3,Spring
2014-03-13,20.602430555555554,74.71527777777779,15.003472222222221,37.17013888888889,604.1666666666666,80.20833333333333,7.497916666666666,1015.3059027777778,-16.834027777777777,0.0,2.435416666666667,3,Spring
2014-03-14,21.944444444444443,79.59375,13.9375,31.708333333333332,505.2083333333333,86.4375,11.057638888888889,1011.4694444444444,-14.795138888888891,0.0,2.5565972222222224,3,Spring
2014-03-15,94.87847222222221,173.42013888888889,43.90625,89.58680555555556,1461.4583333333333,60.9375,11.553819444444445,1004.728125,-7.370833333333334,0.0,1.2090277777777778,3,Spring
2014-03-16,113.91319444444444,198.6423611111111,77.40277777777777,73.22569444444444,2111.4583333333335,98.02083333333333,11.645138888888889,1008.7947916666667,-4.612847222222222,0.0,1.6760416666666667,3,Spring
2014-03-17,81.99652777777779,240.21006944444443,27.53298611111111,49.76736111111111,1170.138888888889,83.59375,13.296180555555557,1006.4920138888889,-3.8732638888888893,0.0,2.6781249999999996,3,Spring
2014-03-18,36.14236111111111,119.21180555555554,17.23263888888889,36.239583333333336,598.6111111111111,92.32291666666667,11.918402777777779,1015.7798611111111,-5.9118055555555555,0.0,2.3315972222222223,3,Spring
2014-03-19,47.45486111111111,90.84027777777777,17.840277777777775,46.006944444444436,769.4444444444445,82.84375,8.939930555555556,1016.8288194444444,-6.091666666666668,0.0,1.9805555555555558,3,Spring
2014-03-20,11.21875,28.628472222222218,5.815972222222222,23.25,384.72222222222223,88.14583333333333,12.065972222222221,1020.0357638888889,-11.21215277777778,0.0,2.4006944444444445,3,Spring
2014-03-21,25.840277777777775,68.73958333333333,11.934027777777779,44.18055555555555,621.5277777777778,92.57395833333334,14.270138888888889,1013.5746527777778,-9.104861111111111,0.0,2.073611111111111,3,Spring
2014-03-22,48.27777777777777,121.62152777777777,17.260416666666668,54.631944444444436,839.9305555555555,96.40625,14.577430555555557,1011.8111111111111,-8.854166666666668,0.0,2.0968750000000003,3,Spring
2014-03-23,135.04861111111111,185.05208333333334,44.381944444444436,69.1423611111111,1550.0,146.60416666666666,12.943055555555555,1016.7229166666667,-1.7079861111111112,0.0,1.6156249999999999,3,Spring
2014-03-24,219.91319444444443,251.2847222222222,53.0,98.6701388888889,1960.0694444444443,117.5625,13.186458333333334,1007.4534722222223,2.780208333333334,0.0,1.3222222222222222,3,Spring
2014-03-25,207.22743055555554,239.69965277777774,44.65277777777777,97.28125,1690.9722222222224,161.17708333333334,15.254166666666668,1004.0020833333333,3.868402777777778,0.0,1.2163194444444445,3,Spring
2014-03-26,271.6163194444444,313.68055555555554,45.256944444444436,112.14930555555554,1959.722222222222,138.64583333333334,15.721527777777778,1004.0309027777777,7.894791666666667,0.0,1.1961805555555556,3,Spring
2014-03-27,247.67013888888889,281.52777777777777,35.85243055555555,105.61284722222221,2365.4513888888887,86.5625,13.564236111111112,1005.1750000000001,7.516319444444445,0.0,1.2329861111111111,3,Spring
2014-03-28,125.06944444444444,159.52083333333334,24.78125,65.71527777777779,1633.1597222222224,90.390625,16.226041666666667,1001.9347222222221,8.561111111111112,0.059374999999999976,1.4593749999999999,3,Spring
2014-03-29,39.93923611111111,75.78125,8.01388888888889,38.09722222222222,580.2083333333334,96.66666666666667,17.179166666666667,1006.6927083333334,2.179513888888889,0.0,2.095486111111111,3,Spring
2014-03-30,31.8125,75.12152777777777,8.836805555555555,56.71527777777777,531.25,94.22916666666667,18.31423611111111,1008.9486111111111,-1.3534722222222222,0.0,1.4756944444444446,3,Spring
2014-03-31,130.28125,175.37152777777774,32.64236111111111,80.32986111111111,1702.0833333333333,90.60416666666667,16.817708333333332,1009.1173611111111,5.354861111111112,0.0,1.585763888888889,3,Spring
2014-04-01,115.65625,112.71875,15.560763888888888,63.96006944444445,1021.3541666666666,126.29166666666667,16.655208333333334,1005.8663194444443,5.106944444444444,0.0,1.6381944444444445,4,Spring
2014-04-02,100.19444444444446,156.3125,21.420138888888886,58.34375,987.326388888889,135.51041666666666,16.963194444444444,1008.9423611111112,3.2961805555555554,0.0,2.1510416666666665,4,Spring
2014-04-03,23.29861111111111,72.5625,6.300347222222222,36.24305555555555,451.0416666666667,94.39583333333333,14.094444444444443,1017.0920138888888,-11.935069444444444,0.0,2.765972222222222,4,Spring
2014-04-04,32.61284722222222,132.71875,9.069444444444445,40.59722222222222,562.8472222222223,100.80208333333333,14.926736111111111,1008.7385416666666,-7.377777777777777,0.0,2.771875,4,Spring
2014-04-05,22.447916666666668,79.35069444444444,6.588541666666667,29.461805555555557,382.6388888888889,102.32291666666667,13.413194444444445,1015.8496527777778,-8.4125,0.0,2.317013888888889,4,Spring
2014-04-06,52.5625,138.20486111111111,12.954861111111112,58.229166666666664,661.8055555555555,107.60416666666667,16.15625,1011.0163194444444,-4.295833333333333,0.0,2.2114583333333333,4,Spring
2014-04-07,100.13541666666667,179.21875,21.211805555555554,63.88715277777778,808.3333333333334,145.86458333333334,16.87951388888889,1006.8375000000001,1.2854166666666667,0.0,1.2368055555555555,4,Spring
2014-04-08,175.484375,238.6892361111111,38.279513888888886,83.22222222222223,1464.4097222222224,181.80729166666666,17.935416666666665,1006.6840277777778,5.454861111111111,0.0,1.605902777777778,4,Spring
2014-04-09,121.4982638888889,228.65451388888889,19.579427083333332,51.147569444444436,932.8125,152.24479166666666,21.122569444444444,1005.1340277777778,2.876736111111111,0.0,2.2041666666666666,4,Spring
2014-04-10,87.09375,385.390625,27.264322916666668,52.05902777777777,1290.1041666666667,91.57291666666667,16.020833333333332,1015.4795138888888,-0.1704861111111111,0.0,1.5902777777777777,4,Spring
2014-04-11,60.607638888888886,114.23958333333333,17.68402777777778,60.661458333333336,965.1041666666666,96.52083333333333,14.404513888888888,1012.7097222222222,0.038541666666666564,0.0,1.2822916666666668,4,Spring
2014-04-12,101.00347222222221,136.74305555555557,25.04861111111111,73.484375,1413.5416666666667,136.25,14.827430555555557,1009.7954861111111,0.9291666666666667,0.0,1.3947916666666667,4,Spring
2014-04-13,167.46207264957266,194.5046741452991,27.027911324786327,73.33360042735042,1318.3627136752136,196.4755608974359,16.595138888888886,1010.7590277777778,5.9899305555555555,0.0,1.3857638888888888,4,Spring
2014-04-14,233.16639957264954,253.54740918803418,33.39049145299145,77.00320512820512,1859.7622863247864,194.4551282051282,18.799305555555556,1009.8496527777778,10.577777777777778,0.0,1.413888888888889,4,Spring
2014-04-15,89.88368055555556,144.04513888888889,17.006944444444446,60.600694444444436,946.1805555555555,130.90344551282053,17.564930555555556,1012.5333333333334,6.257638888888889,0.0,1.7583333333333335,4,Spring
2014-04-16,57.62847222222222,114.93055555555556,12.940972222222221,68.63194444444444,750.8680555555555,81.14583333333333,16.464583333333334,1007.5572916666666,-0.35312500000000013,0.0,0.8847222222222223,4,Spring
2014-04-17,92.30902777777777,121.375,19.413194444444443,71.33680555555556,1382.638888888889,102.59375,14.300347222222221,1006.7750000000001,8.071875,0.1506944444444444,1.2201388888888889,4,Spring
2014-04-18,139.6597222222222,132.78125,16.899305555555554,63.427083333333336,1517.5347222222224,118.89583333333333,16.294791666666665,1013.1434027777777,8.967708333333333,0.0,1.5718750000000001,4,Spring
2014-04-19,62.857638888888886,80.9375,16.03125,64.75694444444444,776.3888888888888,88.23958333333333,12.982291666666667,1014.3680555555555,2.7885416666666667,0.0,1.6239583333333334,4,Spring
2014-04-20,60.670138888888886,72.86458333333333,8.298611111111112,54.15277777777778,656.25,99.375,15.138541666666667,1010.2336805555556,2.555555555555556,0.0,1.5041666666666667,4,Spring
2014-04-21,49.59722222222222,73.71527777777779,7.505208333333333,55.107638888888886,561.8055555555555,107.79166666666667,17.50034722222222,1009.6020833333333,0.48159722222222207,0.0,1.723263888888889,4,Spring
2014-04-22,60.131944444444436,98.86458333333333,9.899305555555555,55.267361111111114,579.5138888888888,142.125,18.93298611111111,1006.8395833333333,2.4631944444444445,0.0,1.9239583333333334,4,Spring
2014-04-23,121.77604166666667,152.92708333333334,23.069444444444443,41.99652777777778,935.7638888888888,149.80208333333334,19.572916666666664,1004.0965277777779,11.11597222222222,0.017013888888888867,1.8555555555555554,4,Spring
2014-04-24,113.5798611111111,131.59722222222223,19.184027777777775,44.80555555555555,892.0138888888888,143.0625,19.44861111111111,1007.9857638888889,11.750694444444443,0.0,1.6222222222222225,4,Spring
2014-04-25,132.23958333333334,190.04947916666666,21.600378787878785,70.45202020202021,1051.1363636363637,154.27083333333334,19.052777777777777,1010.5854166666667,9.422916666666667,0.29201388888888885,1.8916666666666666,4,Spring
2014-04-26,47.60360576923077,91.84250801282052,5.120668220668221,25.252840909090907,371.1446192696192,101.63738344988344,16.526041666666668,1013.9885416666666,5.626736111111112,0.12256944444444438,1.9208333333333332,4,Spring
2014-04-27,61.80833333333333,94.57013888888889,7.30798611111111,43.83506944444445,592.3263888888889,118.46153846153845,17.9375,1014.1281250000001,4.713541666666667,0.0,1.8635416666666667,4,Spring
2014-04-28,69.19957264957264,104.80897435897435,9.960149572649573,50.838541666666664,720.9161324786324,130.98557692307693,19.106944444444444,1012.5913194444446,5.0881944444444445,0.0,1.4947916666666667,4,Spring
2014-04-29,96.40136440527067,141.98193776709402,17.48868189102564,65.53255208333333,920.6396901709401,174.59375,19.711805555555554,1006.7611111111111,6.232638888888889,0.0,1.6395833333333334,4,Spring
2014-04-30,106.18677662037038,153.58203125,20.76171875,60.736545138888886,952.8645833333334,200.21875,21.210763888888888,1002.5597222222223,9.817361111111111,0.0,1.703125,4,Spring
2014-05-01,120.0625,178.29166666666666,18.399305555555554,41.90277777777778,845.4861111111112,166.1875,19.898263888888888,1002.0631944444444,10.417361111111111,0.12222222222222218,2.4819444444444447,5,Spring
2014-05-02,22.784722222222218,47.00694444444445,3.0104166666666665,19.95138888888889,280.2083333333333,95.6875,15.936458333333334,1009.8222222222222,-1.7479166666666668,0.0034722222222221912,3.170138888888889,5,Spring
2014-05-03,39.857638888888886,133.64236111111111,6.609375,41.623263888888886,418.2291666666667,94.51041666666667,15.630555555555555,1006.7267361111111,-0.9743055555555555,0.00034722222222221665,3.359375,5,Spring
2014-05-04,27.980902777777775,59.076388888888886,3.460069444444444,17.147569444444443,347.5694444444444,86.65104166666667,12.936111111111112,1011.5503472222222,-9.524305555555555,0.0,3.695138888888889,5,Spring
2014-05-05,36.85503472222222,64.03559027777779,4.033854166666667,36.22222222222222,429.1666666666667,99.06770833333333,14.486111111111112,1010.8982638888889,-6.375,0.0,1.9927083333333335,5,Spring
2014-05-06,85.004898852657,133.1170516304348,27.640293560606057,60.550673400673396,903.9772727272726,114.82256944444445,15.814236111111112,1001.8381944444444,3.2447916666666665,0.009374999999999958,1.4611111111111112,5,Spring
2014-05-07,63.032080314009654,97.12756642512078,11.42550505050505,42.74342382154882,842.2032828282828,101.8611111111111,18.982638888888886,1000.6947916666667,0.6260416666666666,0.0,2.1725694444444446,5,Spring
2014-05-08,74.65798611111111,107.25520833333333,15.545138888888888,45.74652777777777,993.4027777777778,157.09375,17.73472222222222,1007.8576388888888,6.387847222222223,0.0,1.909375,5,Spring
2014-05-09,61.736111111111114,106.11284722222223,32.994791666666664,52.920138888888886,1319.6180555555554,119.89583333333333,17.566319444444442,1008.7062500000001,5.6194444444444445,0.0,1.9513888888888886,5,Spring
2014-05-10,50.55902777777777,87.2951388888889,27.31423611111111,49.850694444444436,1172.5694444444446,111.40625,16.821180555555554,1009.8385416666666,6.249652777777778,0.043055555555555514,1.5847222222222221,5,Spring
2014-05-11,23.39236111111111,26.628472222222218,3.4236111111111107,28.868055555555554,815.2777777777778,92.8125,12.03888888888889,1000.1576388888889,9.965972222222222,0.9805555555555555,1.5711805555555554,5,Spring
2014-05-12,34.98569444444444,66.05930555555555,6.854166666666667,42.63281249999999,645.3125,127.6328125,21.29548611111111,994.353125,8.801041666666668,0.0,2.2305555555555556,5,Spring
2014-05-13,51.54902777777778,117.04902777777778,10.25,53.753993055555554,648.0902777777777,114.125,22.654861111111106,994.4666666666667,4.3225694444444445,0.0,2.38125,5,Spring
2014-05-14,18.07638888888889,63.03472222222222,18.105902777777775,26.107638888888886,293.2291666666667,96.24479166666667,18.489236111111108,999.2934027777778,-1.2406249999999999,0.0,2.300347222222222,5,Spring
2014-05-15,61.713541666666664,187.40451388888889,29.122276157551813,59.838541666666664,546.0069444444445,108.09375,20.519791666666666,994.0569444444445,3.8319444444444444,0.0,1.6128472222222223,5,Spring
2014-05-16,46.07118055555555,123.92534722222223,11.422642874471478,50.360349515199154,561.4583333333334,129.8828125,23.51597222222222,1001.0131944444444,3.9774305555555554,0.0,1.9295138888888888,5,Spring
2014-05-17,56.582754629629626,119.95949074074075,22.81036208151383,63.26190944144954,984.5486111111112,183.79166666666666,21.961458333333336,1006.303125,6.45625,0.0,1.7177083333333334,5,Spring
2014-05-18,80.52141203703704,148.7974537037037,22.08498605046094,59.45022368224019,947.3958333333334,234.77083333333334,23.462500000000002,1002.0826388888889,10.736111111111109,0.013194444444444432,1.7659722222222223,5,Spring
2014-05-19,106.30208333333333,152.4722222222222,13.720721130519165,49.446573637316554,998.9583333333334,211.67708333333334,22.924999999999997,998.3677083333333,15.190277777777778,0.14722222222222217,1.5173611111111114,5,Spring
2014-05-20,78.90972222222223,121.64583333333333,8.974511766132945,49.45309224318658,891.3194444444445,180.27083333333334,25.642013888888886,998.0576388888888,10.396875,0.0,2.045138888888889,5,Spring
2014-05-21,107.39687500000001,169.74131944444443,24.02934406841339,55.55874279350105,1452.0833333333333,239.17708333333334,24.596527777777776,999.2541666666667,13.785069444444446,0.0,1.5052083333333333,5,Spring
2014-05-22,142.5232638888889,204.40590277777778,19.116120815138284,64.88939334381551,1489.0625,202.56770833333334,27.035416666666666,1000.161111111111,13.670833333333334,0.0,2.009722222222222,5,Spring
2014-05-23,80.11805555555556,150.24479166666666,18.64907811741873,54.246953616352194,799.6527777777778,204.34375,27.894791666666666,1003.5593749999999,13.141666666666666,0.0,1.9267361111111112,5,Spring
2014-05-24,76.14236111111111,99.28472222222223,6.576479864143619,48.333333333333336,1004.3402777777778,138.86458333333334,20.9625,1001.8357638888889,18.371875,0.49513888888888885,1.2902777777777776,5,Spring
2014-05-25,67.75347222222221,120.20138888888887,3.043812166424066,31.83637971698113,653.2986111111111,95.69791666666667,23.464583333333334,1000.328125,6.465624999999999,0.001388888888888875,2.7486111111111113,5,Spring
2014-05-26,22.11111111111111,74.58333333333333,5.285450024260068,53.26477332285115,433.3333333333333,130.9375,26.318055555555556,992.8857638888888,3.3774305555555557,0.0,2.0586805555555556,5,Spring
2014-05-27,31.791666666666668,132.93402777777777,4.490629548762737,43.307750262054505,382.1180555555555,101.58333333333333,26.678819444444443,990.2715277777778,3.8902777777777775,0.002083333333333325,3.201388888888889,5,Spring
2014-05-28,31.786458333333332,88.3611111111111,8.621156295487628,53.97572720125786,587.3263888888888,182.8125,28.065972222222225,994.0826388888889,7.060069444444444,0.0,2.1055555555555556,5,Spring
